
State,District,Market,Commodity Group,Commodity,Month,Arrival Quantity 21-01-2021 to 21-04-2026,Arrival Unit,Modal Price 21-01-2021 to 21-04-2026,Price Unit,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Banana,Oct-24,70.8,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Banana,Nov-24,40.5,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Banana,Dec-24,118.9,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Banana,Jan-25,121.8,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Banana,Feb-25,120.7,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Banana,Mar-25,110.2,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Banana,Apr-25,103.9,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Banana,May-25,107.3,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Banana,Jun-25,60.8,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Banana,Jul-25,121,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Banana,Aug-25,109.1,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Banana,Sep-25,94.8,Metric Tonnes,"5,494.73",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Banana,Oct-25,108.1,Metric Tonnes,"5,003.47",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Banana,Nov-25,83.9,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Banana,Dec-25,61.2,Metric Tonnes,"4,886.44",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Banana,Jan-26,8.6,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Banana,Feb-26,3.6,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Banana,Mar-26,31.9,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Banana,Apr-26,27.5,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Fruits,Banana,Jul-24,0.28,Metric Tonnes,"4,107.14",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Fruits,Banana,Aug-24,0.82,Metric Tonnes,"4,932.93",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Fruits,Banana,Sep-24,0.59,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Fruits,Banana,Oct-24,0.74,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Fruits,Banana,Nov-24,0.39,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Fruits,Banana,Dec-24,0.8,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Fruits,Banana,Jan-25,0.89,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Fruits,Banana,Feb-25,0.64,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Fruits,Banana,Mar-25,0.82,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Fruits,Banana,Apr-25,0.63,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Fruits,Banana,May-25,0.68,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Fruits,Banana,Jun-25,0.28,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Fruits,Banana,Jul-25,0.72,Metric Tonnes,"4,347.22",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Fruits,Banana,Aug-25,0.95,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Fruits,Banana,Sep-25,0.73,Metric Tonnes,"5,571.92",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Fruits,Banana,Oct-25,0.65,Metric Tonnes,"5,165.38",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Fruits,Banana,Nov-25,5.58,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Fruits,Banana,Dec-25,5.01,Metric Tonnes,"4,730.04",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Fruits,Banana,Jan-26,6.2,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Fruits,Banana,Feb-26,3.3,Metric Tonnes,"4,674.24",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Fruits,Banana,Mar-26,8.2,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Fruits,Banana,Apr-26,1.9,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Feb-21,1.7,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Jan-22,10.3,Metric Tonnes,"3,800.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Feb-22,9.3,Metric Tonnes,"3,800.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Mar-22,10.1,Metric Tonnes,"3,797.52",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Apr-22,10.2,Metric Tonnes,"3,800.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Sep-22,10.2,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Oct-22,11.6,Metric Tonnes,"3,746.98",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Nov-22,13.5,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Dec-22,12.9,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Jan-23,10,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Feb-23,9.3,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Mar-23,9.5,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Apr-23,9.9,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,May-23,1,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Jul-23,3.8,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Aug-23,9.7,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Sep-23,6.4,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Oct-23,10.8,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Nov-23,9.8,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Dec-23,8.8,Metric Tonnes,"4,250.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Feb-24,10.7,Metric Tonnes,"4,250.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Mar-24,8.2,Metric Tonnes,"4,250.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Apr-24,9.2,Metric Tonnes,"4,309.78",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,May-24,10.1,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Jun-24,7.4,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Jul-24,6.8,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Aug-24,10.9,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Sep-24,7.8,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Oct-24,9.2,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Nov-24,3.1,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Dec-24,8.5,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Jan-25,9.8,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Feb-25,9.9,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Mar-25,10,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Apr-25,11.4,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,May-25,11.2,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Jun-25,4.8,Metric Tonnes,"5,416.67",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Jul-25,14.4,Metric Tonnes,"5,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Aug-25,10.2,Metric Tonnes,"4,818.63",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Sep-25,9,Metric Tonnes,"5,527.78",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Oct-25,8.1,Metric Tonnes,"5,169.75",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Nov-25,7.1,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Dec-25,6.3,Metric Tonnes,"4,829.37",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Jan-26,7.8,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Feb-26,3.3,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Mar-26,7.8,Metric Tonnes,"4,727.56",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Banana,Apr-26,4.1,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Fruits,Orange,Jan-22,2.4,Metric Tonnes,"9,350.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Fruits,Orange,Feb-22,0.6,Metric Tonnes,"7,850.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Fruits,Orange,Oct-22,0.4,Metric Tonnes,"9,850.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Fruits,Orange,Nov-22,6.7,Metric Tonnes,"9,850.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Fruits,Orange,Dec-22,5.9,Metric Tonnes,"9,850.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Fruits,Orange,Jan-23,4.6,Metric Tonnes,"9,850.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Fruits,Orange,Oct-23,0.2,Metric Tonnes,"19,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Fruits,Orange,Nov-23,4,Metric Tonnes,"17,100.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Fruits,Orange,Dec-23,7.2,Metric Tonnes,"11,527.78",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Fruits,Orange,Feb-24,3.6,Metric Tonnes,"9,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Fruits,Orange,Mar-24,2.1,Metric Tonnes,"5,428.57",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Fruits,Orange,Nov-24,1,Metric Tonnes,"14,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Fruits,Orange,Dec-24,3.1,Metric Tonnes,"13,661.29",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Fruits,Orange,Jan-25,6,Metric Tonnes,"10,033.33",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Fruits,Orange,Feb-25,1.3,Metric Tonnes,"13,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Fruits,Orange,Oct-25,0.5,Metric Tonnes,"16,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Fruits,Orange,Nov-25,3,Metric Tonnes,"14,233.33",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Fruits,Orange,Dec-25,0.5,Metric Tonnes,"9,750.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Fruits,Orange,Jan-26,0.5,Metric Tonnes,"13,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Fruits,Orange,Apr-26,0.5,Metric Tonnes,"16,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Fruits,Orange,Feb-21,0.3,Metric Tonnes,"12,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Fruits,Orange,Apr-21,0.5,Metric Tonnes,"19,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Fruits,Orange,Jan-22,2.2,Metric Tonnes,"8,800.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Fruits,Orange,Feb-22,0.7,Metric Tonnes,"8,800.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Fruits,Orange,Apr-22,1.7,Metric Tonnes,"10,617.65",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Fruits,Orange,Oct-22,0.6,Metric Tonnes,"9,850.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Fruits,Orange,Nov-22,2.1,Metric Tonnes,"11,569.05",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Fruits,Orange,Dec-22,3.6,Metric Tonnes,"10,361.11",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Fruits,Orange,Jan-23,4.1,Metric Tonnes,"9,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Fruits,Orange,Nov-23,2.6,Metric Tonnes,"17,115.38",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Fruits,Orange,Dec-23,2.7,Metric Tonnes,"12,351.85",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Fruits,Orange,Feb-24,2.3,Metric Tonnes,"9,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Fruits,Orange,Mar-24,0.1,Metric Tonnes,"9,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Fruits,Orange,Nov-24,0.9,Metric Tonnes,"14,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Fruits,Orange,Dec-24,2.1,Metric Tonnes,"13,547.62",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Fruits,Orange,Jan-25,2.3,Metric Tonnes,"11,630.43",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Fruits,Orange,Feb-25,0.7,Metric Tonnes,"12,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Fruits,Orange,Aug-25,2.4,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Fruits,Orange,Oct-25,0.3,Metric Tonnes,"15,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Fruits,Orange,Nov-25,2.4,Metric Tonnes,"14,791.67",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Fruits,Orange,Dec-25,5.4,Metric Tonnes,"11,370.37",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Fruits,Orange,Jan-26,3.7,Metric Tonnes,"10,932.43",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Fruits,Orange,Feb-26,2,Metric Tonnes,"16,100.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Fruits,Orange,Mar-26,1.7,Metric Tonnes,"15,205.88",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Fruits,Orange,Apr-26,0.6,Metric Tonnes,"15,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,Feb-21,1.6,Metric Tonnes,"12,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,Apr-21,1.7,Metric Tonnes,"19,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,Jan-22,37.1,Metric Tonnes,"8,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,Feb-22,20.4,Metric Tonnes,"9,176.47",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,Mar-22,29.3,Metric Tonnes,"9,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,Apr-22,15.6,Metric Tonnes,"10,565.71",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,Oct-22,7.2,Metric Tonnes,"11,444.44",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,Nov-22,38.2,Metric Tonnes,"10,080.50",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,Dec-22,43.4,Metric Tonnes,"8,251.15",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,Jan-23,33.2,Metric Tonnes,"9,539.16",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,Feb-23,14.3,Metric Tonnes,"11,814.69",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,Mar-23,8.6,Metric Tonnes,"11,686.05",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,Apr-23,7.2,Metric Tonnes,"10,229.17",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,May-23,0.8,Metric Tonnes,"11,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,Oct-23,1.6,Metric Tonnes,"19,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,Nov-23,9.6,Metric Tonnes,"14,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,Dec-23,26,Metric Tonnes,"9,784.62",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,Feb-24,32.8,Metric Tonnes,"9,673.78",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,Mar-24,11.3,Metric Tonnes,"11,411.50",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,Apr-24,8.5,Metric Tonnes,"9,970.59",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,May-24,1.8,Metric Tonnes,"9,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,Oct-24,0.8,Metric Tonnes,"14,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,Nov-24,6.2,Metric Tonnes,"14,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,Dec-24,28.9,Metric Tonnes,"12,693.77",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,Jan-25,30.5,Metric Tonnes,"11,119.67",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,Feb-25,17.4,Metric Tonnes,"12,086.21",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,Mar-25,11.8,Metric Tonnes,"11,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,Apr-25,6.5,Metric Tonnes,"14,423.08",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,May-25,3.4,Metric Tonnes,"17,323.53",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,Jun-25,1.8,Metric Tonnes,"25,833.33",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,Jul-25,0.6,Metric Tonnes,"27,000.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,Oct-25,3.9,Metric Tonnes,"15,884.62",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,Nov-25,10.2,Metric Tonnes,"13,460.78",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,Dec-25,24,Metric Tonnes,"9,950.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,Jan-26,4.4,Metric Tonnes,"11,136.36",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,Feb-26,1.2,Metric Tonnes,"16,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,Mar-26,8.4,Metric Tonnes,"15,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Fruits,Orange,Apr-26,3.7,Metric Tonnes,"15,500.00",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Fruits,Orange,Nov-24,0.11,Metric Tonnes,"19,295.45",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Fruits,Orange,Dec-24,0.41,Metric Tonnes,"15,304.88",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Fruits,Orange,Jan-25,0.54,Metric Tonnes,"9,500.00",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Fruits,Orange,Feb-25,0.25,Metric Tonnes,"9,500.00",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Fruits,Orange,Oct-25,0.03,Metric Tonnes,"16,500.00",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Fruits,Orange,Nov-25,1.93,Metric Tonnes,"16,240.93",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Fruits,Orange,Dec-25,4.55,Metric Tonnes,"11,078.02",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Fruits,Orange,Jan-26,3.4,Metric Tonnes,"12,088.24",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Fruits,Orange,Feb-26,2,Metric Tonnes,"16,950.00",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Fruits,Orange,Mar-26,3.7,Metric Tonnes,"16,229.73",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Fruits,Orange,Apr-26,1.1,Metric Tonnes,"16,500.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Orange,Feb-21,0.6,Metric Tonnes,"11,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Orange,Apr-21,0.7,Metric Tonnes,"19,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Orange,Jan-22,2.4,Metric Tonnes,"9,216.67",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Orange,Feb-22,0.6,Metric Tonnes,"7,800.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Orange,Mar-22,1.8,Metric Tonnes,"4,850.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Orange,Oct-22,0.4,Metric Tonnes,"9,850.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Fruits,Orange,Nov-22,5.6,Metric Tonnes,"11,682.14",Rs./Quintal,,,,,,,,,
